Brand,Model,Year,Price,Trim,URL,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
Hyundai,Tucson,2025,"1,899,000 EGP",Night,https://www.contactcars.com/en/new-cars/hyundai-tucson/66392c3b6a724f8fb1edcd4ccfc9c365,images\Hyundai Tucson 2025\car_img_1.jpg; images\Hyundai Tucson 2025\car_img_2.jpg; images\Hyundai Tucson 2025\car_img_3.jpg; images\Hyundai Tucson 2025\car_img_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hyundai,Tucson,2025,"1,499,000 EGP",Shadow,https://www.contactcars.com/en/new-cars/hyundai-tucson/8254dda64b0c,images\Hyundai Tucson 2025\car_img_1.jpg; images\Hyundai Tucson 2025\car_img_2.jpg; images\Hyundai Tucson 2025\car_img_3.jpg; images\Hyundai Tucson 2025\car_img_4.jpg; images\Hyundai Tucson 2025\car_img_5.jpg; images\Hyundai Tucson 2025\car_img_6.jpg; images\Hyundai Tucson 2025\car_img_7.jpg; images\Hyundai Tucson 2025\car_img_8.jpg; images\Hyundai Tucson 2025\car_img_9.jpg; images\Hyundai Tucson 2025\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hyundai,Tucson,2026,"1,950,000 EGP",NIGHT,https://www.contactcars.com/en/new-cars/hyundai-tucson/a74266793c7f,images\Hyundai Tucson 2026\car_img_1.jpg; images\Hyundai Tucson 2026\car_img_2.jpg; images\Hyundai Tucson 2026\car_img_3.jpg; images\Hyundai Tucson 2026\car_img_4.jpg; images\Hyundai Tucson 2026\car_img_5.jpg; images\Hyundai Tucson 2026\car_img_6.jpg; images\Hyundai Tucson 2026\car_img_7.jpg; images\Hyundai Tucson 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hyundai,Tucson,2026,"1,550,000 EGP",SHADOW,https://www.contactcars.com/en/new-cars/hyundai-tucson/cc1e6820a5d9,images\Hyundai Tucson 2026\car_img_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hyundai,Tucson,2026,"1,875,000 EGP",REDLINE - N PACK,https://www.contactcars.com/en/new-cars/hyundai-tucson/cd17a617e273,images\Hyundai Tucson 2026\car_img_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hyundai,Tucson,2026,"1,700,000 EGP",BLAZE,https://www.contactcars.com/en/new-cars/hyundai-tucson/d9cd63546b3d,images\Hyundai Tucson 2026\car_img_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors IM5,2026,"1,900,000 EGP",75 KW RWD,https://www.contactcars.com/en/new-cars/im_motors-im5/080aa6900b3f,images\IM Motors IM5 2026\car_img_1.jpg; images\IM Motors IM5 2026\car_img_2.jpg; images\IM Motors IM5 2026\car_img_3.jpg; images\IM Motors IM5 2026\car_img_4.jpg; images\IM Motors IM5 2026\car_img_5.jpg; images\IM Motors IM5 2026\car_img_6.jpg; images\IM Motors IM5 2026\car_img_7.jpg; images\IM Motors IM5 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors IM5,2026,"2,450,000 EGP",100KW AWD,https://www.contactcars.com/en/new-cars/im_motors-im5/433456ec989d,images\IM Motors IM5 2026\car_img_1.jpg; images\IM Motors IM5 2026\car_img_2.jpg; images\IM Motors IM5 2026\car_img_3.jpg; images\IM Motors IM5 2026\car_img_4.jpg; images\IM Motors IM5 2026\car_img_5.jpg; images\IM Motors IM5 2026\car_img_6.jpg; images\IM Motors IM5 2026\car_img_7.jpg; images\IM Motors IM5 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors IM5,2026,"2,250,000 EGP",100KW RWD,https://www.contactcars.com/en/new-cars/im_motors-im5/9150a3881695,images\IM Motors IM5 2026\car_img_1.jpg; images\IM Motors IM5 2026\car_img_2.jpg; images\IM Motors IM5 2026\car_img_3.jpg; images\IM Motors IM5 2026\car_img_4.jpg; images\IM Motors IM5 2026\car_img_5.jpg; images\IM Motors IM5 2026\car_img_6.jpg; images\IM Motors IM5 2026\car_img_7.jpg; images\IM Motors IM5 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors IM6,2026,"2,450,000 EGP",100KW AWD,https://www.contactcars.com/en/new-cars/im_motors-im6/68b2220c0105,images\IM Motors IM6 2026\car_img_1.jpg; images\IM Motors IM6 2026\car_img_2.jpg; images\IM Motors IM6 2026\car_img_3.jpg; images\IM Motors IM6 2026\car_img_4.jpg; images\IM Motors IM6 2026\car_img_5.jpg; images\IM Motors IM6 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors IM6,2026,"2,100,000 EGP",75KW RWD,https://www.contactcars.com/en/new-cars/im_motors-im6/9b1f3ba5a0ae,images\IM Motors IM6 2026\car_img_1.jpg; images\IM Motors IM6 2026\car_img_2.jpg; images\IM Motors IM6 2026\car_img_3.jpg; images\IM Motors IM6 2026\car_img_4.jpg; images\IM Motors IM6 2026\car_img_5.jpg; images\IM Motors IM6 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IM,Motors LS7,2026,"2,800,000 EGP",EV LUXURY,https://www.contactcars.com/en/new-cars/im_motors-ls7/42a94ad12864,images\IM Motors LS7 2026\car_img_1.jpg; images\IM Motors LS7 2026\car_img_2.jpg; images\IM Motors LS7 2026\car_img_3.jpg; images\IM Motors LS7 2026\car_img_4.jpg; images\IM Motors LS7 2026\car_img_5.jpg; images\IM Motors LS7 2026\car_img_6.jpg; images\IM Motors LS7 2026\car_img_7.jpg; images\IM Motors LS7 2026\car_img_8.jpg,5049,2002,1784,3060,5,N/A,N/A,N/A,4٫5,N/A,N/A,N/A,N/A,N/A
JAC,J7,2025,"998,000 EGP",Ultimate,https://www.contactcars.com/en/new-cars/jac-j7/552363feb3524763a037649aee823bf3,images\JAC J7 2025\car_img_1.jpg; images\JAC J7 2025\car_img_2.jpg; images\JAC J7 2025\car_img_3.jpg; images\JAC J7 2025\car_img_4.jpg; images\JAC J7 2025\car_img_5.jpg; images\JAC J7 2025\car_img_6.jpg; images\JAC J7 2025\car_img_7.jpg; images\JAC J7 2025\car_img_8.jpg,4772,1820,1492,2760,5,150/5000,210/2000-4500,N/A,N/A,55,N/A,4,95,N/A
JAC,JS2,2026,"710,000 EGP",Smart,https://www.contactcars.com/en/new-cars/jac-js2/78514e4934f7448f822170aeb6e45967,images\JAC JS2 2026\car_img_1.jpg; images\JAC JS2 2026\car_img_2.jpg; images\JAC JS2 2026\car_img_3.jpg; images\JAC JS2 2026\car_img_4.jpg; images\JAC JS2 2026\car_img_5.jpg; images\JAC JS2 2026\car_img_6.jpg,4345,1765,1640,2560,5,118/6000,150/4500,180,N/A,45,6٫5,4,92,N/A
JAC,JS4,2025,"998,000 EGP",Ultimate,https://www.contactcars.com/en/new-cars/jac-js4/621cb4e925273cadf67f9d5f,images\JAC JS4 2025\car_img_1.jpg; images\JAC JS4 2025\car_img_2.jpg; images\JAC JS4 2025\car_img_3.jpg; images\JAC JS4 2025\car_img_4.jpg; images\JAC JS4 2025\car_img_5.jpg; images\JAC JS4 2025\car_img_6.jpg; images\JAC JS4 2025\car_img_7.jpg; images\JAC JS4 2025\car_img_8.jpg,4772,1820,1492,2760,5,150/5000,210/2000-4500,N/A,N/A,55,N/A,4,95,N/A
JAC,JS6,2026,"1,240,000 EGP",Limited,https://www.contactcars.com/en/new-cars/jac-js6/009f1b443794,images\JAC JS6 2026\car_img_1.jpg; images\JAC JS6 2026\car_img_2.jpg; images\JAC JS6 2026\car_img_3.jpg; images\JAC JS6 2026\car_img_4.jpg; images\JAC JS6 2026\car_img_5.jpg; images\JAC JS6 2026\car_img_6.jpg; images\JAC JS6 2026\car_img_7.jpg; images\JAC JS6 2026\car_img_8.jpg; images\JAC JS6 2026\car_img_9.jpg; images\JAC JS6 2026\car_img_10.jpg; images\JAC JS6 2026\car_img_11.jpg; images\JAC JS6 2026\car_img_12.jpg; images\JAC JS6 2026\car_img_13.jpg; images\JAC JS6 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JAC,JS6,2026,"1,290,000 EGP",Flagship,https://www.contactcars.com/en/new-cars/jac-js6/3c1f3cf37305,images\JAC JS6 2026\car_img_1.jpg; images\JAC JS6 2026\car_img_2.jpg; images\JAC JS6 2026\car_img_3.jpg; images\JAC JS6 2026\car_img_4.jpg; images\JAC JS6 2026\car_img_5.jpg; images\JAC JS6 2026\car_img_6.jpg; images\JAC JS6 2026\car_img_7.jpg; images\JAC JS6 2026\car_img_8.jpg; images\JAC JS6 2026\car_img_9.jpg; images\JAC JS6 2026\car_img_10.jpg; images\JAC JS6 2026\car_img_11.jpg; images\JAC JS6 2026\car_img_12.jpg; images\JAC JS6 2026\car_img_13.jpg; images\JAC JS6 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JAC,JS8 Pro,2026,"1,225,000 EGP",Limited,https://www.contactcars.com/en/new-cars/jac-js8_pro/be471311b6c5,images\JAC JS8 Pro 2026\car_img_1.jpg; images\JAC JS8 Pro 2026\car_img_2.jpg; images\JAC JS8 Pro 2026\car_img_3.jpg; images\JAC JS8 Pro 2026\car_img_4.jpg; images\JAC JS8 Pro 2026\car_img_5.jpg; images\JAC JS8 Pro 2026\car_img_6.jpg; images\JAC JS8 Pro 2026\car_img_7.jpg; images\JAC JS8 Pro 2026\car_img_8.jpg; images\JAC JS8 Pro 2026\car_img_9.jpg; images\JAC JS8 Pro 2026\car_img_10.jpg; images\JAC JS8 Pro 2026\car_img_11.jpg; images\JAC JS8 Pro 2026\car_img_12.jpg; images\JAC JS8 Pro 2026\car_img_13.jpg,4825,1870,1758,2830,7,N/A,N/A,170,9٫8,58,7٫9,4,N/A,7
Jeep,Grand Cherokee,2025,"5,400,000 EGP",3.6 A/T Limited L 4x4,https://www.contactcars.com/en/new-cars/jeep-grand_cherokee/0dcd3a1f75f3,images\Jeep Grand Cherokee 2025\car_img_1.jpg; images\Jeep Grand Cherokee 2025\car_img_2.jpg; images\Jeep Grand Cherokee 2025\car_img_3.jpg; images\Jeep Grand Cherokee 2025\car_img_4.jpg; images\Jeep Grand Cherokee 2025\car_img_5.jpg; images\Jeep Grand Cherokee 2025\car_img_6.jpg; images\Jeep Grand Cherokee 2025\car_img_7.jpg,5204,1968,1815,3091,7,293/6400,352/4000,N/A,N/A,N/A,N/A,6,92,8
Jetour,Dashing,2026,"1,415,000 EGP",Luxury 1.6 L,https://www.contactcars.com/en/new-cars/jetour-dashing/05fc20afadbd,images\Jetour Dashing 2026\car_img_1.jpg; images\Jetour Dashing 2026\car_img_2.jpg; images\Jetour Dashing 2026\car_img_3.jpg; images\Jetour Dashing 2026\car_img_4.jpg; images\Jetour Dashing 2026\car_img_5.jpg; images\Jetour Dashing 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,Dashing,2026,"1,155,000 EGP",Comfort 1.5 L,https://www.contactcars.com/en/new-cars/jetour-dashing/2c9aa9f5ae00,images\Jetour Dashing 2026\car_img_1.jpg; images\Jetour Dashing 2026\car_img_2.jpg; images\Jetour Dashing 2026\car_img_3.jpg; images\Jetour Dashing 2026\car_img_4.jpg; images\Jetour Dashing 2026\car_img_5.jpg; images\Jetour Dashing 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,Dashing,2026,"1,250,000 EGP",Luxury 1.5 L,https://www.contactcars.com/en/new-cars/jetour-dashing/9504e286735c,images\Jetour Dashing 2026\car_img_1.jpg; images\Jetour Dashing 2026\car_img_2.jpg; images\Jetour Dashing 2026\car_img_3.jpg; images\Jetour Dashing 2026\car_img_4.jpg; images\Jetour Dashing 2026\car_img_5.jpg; images\Jetour Dashing 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,T1,2026,"1,585,000 EGP",Luxury,https://www.contactcars.com/en/new-cars/jetour-t1/01f5cf80b19d,images\Jetour T1 2026\car_img_1.jpg; images\Jetour T1 2026\car_img_2.jpg; images\Jetour T1 2026\car_img_3.jpg; images\Jetour T1 2026\car_img_4.jpg; images\Jetour T1 2026\car_img_5.jpg; images\Jetour T1 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,T1,2026,"1,635,000 EGP",Matt Colour,https://www.contactcars.com/en/new-cars/jetour-t1/6dd388ac8ae3,images\Jetour T1 2026\car_img_1.jpg; images\Jetour T1 2026\car_img_2.jpg; images\Jetour T1 2026\car_img_3.jpg; images\Jetour T1 2026\car_img_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,T2,2026,"1,775,000 EGP",Luxury 1.5 L,https://www.contactcars.com/en/new-cars/jetour-t2/85762aa68bbd,images\Jetour T2 2026\car_img_1.jpg; images\Jetour T2 2026\car_img_2.jpg; images\Jetour T2 2026\car_img_3.jpg; images\Jetour T2 2026\car_img_4.jpg; images\Jetour T2 2026\car_img_5.jpg; images\Jetour T2 2026\car_img_6.jpg; images\Jetour T2 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,T2,2026,"1,825,000 EGP",Matt Colour,https://www.contactcars.com/en/new-cars/jetour-t2/8b5111622905,images\Jetour T2 2026\car_img_1.jpg; images\Jetour T2 2026\car_img_2.jpg; images\Jetour T2 2026\car_img_3.jpg; images\Jetour T2 2026\car_img_4.jpg; images\Jetour T2 2026\car_img_5.jpg; images\Jetour T2 2026\car_img_6.jpg; images\Jetour T2 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,X70,2026,"1,150,000 EGP",Luxury - FL,https://www.contactcars.com/en/new-cars/jetour-x70/1b4c88569959,images\Jetour X70 2026\car_img_1.jpg; images\Jetour X70 2026\car_img_2.jpg; images\Jetour X70 2026\car_img_3.jpg; images\Jetour X70 2026\car_img_4.jpg; images\Jetour X70 2026\car_img_5.jpg; images\Jetour X70 2026\car_img_6.jpg; images\Jetour X70 2026\car_img_7.jpg; images\Jetour X70 2026\car_img_8.jpg; images\Jetour X70 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,X70,2026,"1,030,000 EGP",Comfort - FL,https://www.contactcars.com/en/new-cars/jetour-x70/e650a807b581,images\Jetour X70 2026\car_img_1.jpg; images\Jetour X70 2026\car_img_2.jpg; images\Jetour X70 2026\car_img_3.jpg; images\Jetour X70 2026\car_img_4.jpg; images\Jetour X70 2026\car_img_5.jpg; images\Jetour X70 2026\car_img_6.jpg; images\Jetour X70 2026\car_img_7.jpg; images\Jetour X70 2026\car_img_8.jpg; images\Jetour X70 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jetour,X70 Plus CKD,2026,"1,160,000 EGP",Luxury,https://www.contactcars.com/en/new-cars/jetour-x70_plus_ckd/140b9e15b44d,images\Jetour X70 Plus CKD 2026\car_img_1.jpg; images\Jetour X70 Plus CKD 2026\car_img_2.jpg; images\Jetour X70 Plus CKD 2026\car_img_3.jpg; images\Jetour X70 Plus CKD 2026\car_img_4.jpg; images\Jetour X70 Plus CKD 2026\car_img_5.jpg; images\Jetour X70 Plus CKD 2026\car_img_6.jpg; images\Jetour X70 Plus CKD 2026\car_img_7.jpg; images\Jetour X70 Plus CKD 2026\car_img_8.jpg; images\Jetour X70 Plus CKD 2026\car_img_9.jpg,4720,1900,1710,2745,7,147/4850-5500,210/1750-4000,180,N/A,55,N/A,4,92,7
Jetour,X90 Plus,2026,"1,520,000 EGP",Luxury FL,https://www.contactcars.com/en/new-cars/jetour-x90_plus/6c9a762048cc,images\Jetour X90 Plus 2026\car_img_1.jpg; images\Jetour X90 Plus 2026\car_img_2.jpg; images\Jetour X90 Plus 2026\car_img_3.jpg; images\Jetour X90 Plus 2026\car_img_4.jpg; images\Jetour X90 Plus 2026\car_img_5.jpg; images\Jetour X90 Plus 2026\car_img_6.jpg; images\Jetour X90 Plus 2026\car_img_7.jpg; images\Jetour X90 Plus 2026\car_img_8.jpg; images\Jetour X90 Plus 2026\car_img_9.jpg,4858,1925,1780,2850,7,197,290/2000-4000,185,N/A,57,7٫6,4,N/A,7
Kaiyi,X3 Pro,2025,"799,995 EGP",TopLine,https://www.contactcars.com/en/new-cars/kaiyi-x3_pro/3ca73c622a46,images\Kaiyi X3 Pro 2025\car_img_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kaiyi,X3 Pro,2025,"850,000 EGP",Flagship,https://www.contactcars.com/en/new-cars/kaiyi-x3_pro/702148cd2ea0,images\Kaiyi X3 Pro 2025\car_img_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kaiyi,X7,2025,"1,395,000 EGP",Flagship,https://www.contactcars.com/en/new-cars/kaiyi-x7/ca1e9a72326e,images\Kaiyi X7 2025\car_img_1.jpg; images\Kaiyi X7 2025\car_img_2.jpg; images\Kaiyi X7 2025\car_img_3.jpg; images\Kaiyi X7 2025\car_img_4.jpg; images\Kaiyi X7 2025\car_img_5.jpg; images\Kaiyi X7 2025\car_img_6.jpg; images\Kaiyi X7 2025\car_img_7.jpg; images\Kaiyi X7 2025\car_img_8.jpg; images\Kaiyi X7 2025\car_img_9.jpg; images\Kaiyi X7 2025\car_img_10.jpg,4710,1955,1705,2800,7,197,290,N/A,N/A,60,N/A,4,N/A,7
KGM,Actyon,2026,"1,790,000 EGP",Highline,https://www.contactcars.com/en/new-cars/kgm-actyon/708750152a7b,images\KGM Actyon 2026\car_img_1.jpg; images\KGM Actyon 2026\car_img_2.jpg; images\KGM Actyon 2026\car_img_3.jpg; images\KGM Actyon 2026\car_img_4.jpg; images\KGM Actyon 2026\car_img_5.jpg; images\KGM Actyon 2026\car_img_6.jpg; images\KGM Actyon 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Actyon,2026,"1,990,000 EGP",Topline,https://www.contactcars.com/en/new-cars/kgm-actyon/e141d8266b45,images\KGM Actyon 2026\car_img_1.jpg; images\KGM Actyon 2026\car_img_2.jpg; images\KGM Actyon 2026\car_img_3.jpg; images\KGM Actyon 2026\car_img_4.jpg; images\KGM Actyon 2026\car_img_5.jpg; images\KGM Actyon 2026\car_img_6.jpg; images\KGM Actyon 2026\car_img_7.jpg; images\KGM Actyon 2026\car_img_8.jpg; images\KGM Actyon 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Torres,2025,"1,449,000 EGP",Comfort,https://www.contactcars.com/en/new-cars/kgm-torres/0e3f22b5bb94,images\KGM Torres 2025\car_img_1.jpg; images\KGM Torres 2025\car_img_2.jpg; images\KGM Torres 2025\car_img_3.jpg; images\KGM Torres 2025\car_img_4.jpg; images\KGM Torres 2025\car_img_5.jpg; images\KGM Torres 2025\car_img_6.jpg; images\KGM Torres 2025\car_img_7.jpg; images\KGM Torres 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Torres,2025,"1,715,000 EGP",Premium,https://www.contactcars.com/en/new-cars/kgm-torres/2956ddbcdc58,images\KGM Torres 2025\car_img_1.jpg; images\KGM Torres 2025\car_img_2.jpg; images\KGM Torres 2025\car_img_3.jpg; images\KGM Torres 2025\car_img_4.jpg; images\KGM Torres 2025\car_img_5.jpg; images\KGM Torres 2025\car_img_6.jpg; images\KGM Torres 2025\car_img_7.jpg; images\KGM Torres 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Torres,2025,"1,840,000 EGP",Luxury,https://www.contactcars.com/en/new-cars/kgm-torres/995d8cce3906,images\KGM Torres 2025\car_img_1.jpg; images\KGM Torres 2025\car_img_2.jpg; images\KGM Torres 2025\car_img_3.jpg; images\KGM Torres 2025\car_img_4.jpg; images\KGM Torres 2025\car_img_5.jpg; images\KGM Torres 2025\car_img_6.jpg; images\KGM Torres 2025\car_img_7.jpg; images\KGM Torres 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Torres,2025,"1,585,000 EGP",Advance,https://www.contactcars.com/en/new-cars/kgm-torres/b7b54c568c12,images\KGM Torres 2025\car_img_1.jpg; images\KGM Torres 2025\car_img_2.jpg; images\KGM Torres 2025\car_img_3.jpg; images\KGM Torres 2025\car_img_4.jpg; images\KGM Torres 2025\car_img_5.jpg; images\KGM Torres 2025\car_img_6.jpg; images\KGM Torres 2025\car_img_7.jpg; images\KGM Torres 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KGM,Torres,2025,"1,865,000 EGP",Black Edition,https://www.contactcars.com/en/new-cars/kgm-torres/ec79d4afe314,images\KGM Torres 2025\car_img_1.jpg; images\KGM Torres 2025\car_img_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kia,Carnival,2025,"3,800,000 EGP",HEV Topline 8 Seats,https://www.contactcars.com/en/new-cars/kia-carnival/bdf72ee7062d,images\Kia Carnival 2025\car_img_1.jpg; images\Kia Carnival 2025\car_img_2.jpg; images\Kia Carnival 2025\car_img_3.jpg; images\Kia Carnival 2025\car_img_4.jpg; images\Kia Carnival 2025\car_img_5.jpg; images\Kia Carnival 2025\car_img_6.jpg; images\Kia Carnival 2025\car_img_7.jpg; images\Kia Carnival 2025\car_img_8.jpg; images\Kia Carnival 2025\car_img_9.jpg,5155,1760,1775,3090,N/A,230 / 5500,350 / 1500 - 1600,N/A,N/A,67,N/A,4,N/A,6
Kia,EV3,2026,"1,350,000 EGP",Air,https://www.contactcars.com/en/new-cars/kia-ev3/1c8a1c95bb89,images\Kia EV3 2026\car_img_1.jpg; images\Kia EV3 2026\car_img_2.jpg; images\Kia EV3 2026\car_img_3.jpg; images\Kia EV3 2026\car_img_4.jpg; images\Kia EV3 2026\car_img_5.jpg; images\Kia EV3 2026\car_img_6.jpg; images\Kia EV3 2026\car_img_7.jpg; images\Kia EV3 2026\car_img_8.jpg; images\Kia EV3 2026\car_img_9.jpg; images\Kia EV3 2026\car_img_10.jpg; images\Kia EV3 2026\car_img_11.jpg; images\Kia EV3 2026\car_img_12.jpg; images\Kia EV3 2026\car_img_13.jpg; images\Kia EV3 2026\car_img_14.jpg; images\Kia EV3 2026\car_img_15.jpg; images\Kia EV3 2026\car_img_16.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kia,EV3,2026,"1,750,000 EGP",Earth,https://www.contactcars.com/en/new-cars/kia-ev3/b3ea3144c564,images\Kia EV3 2026\car_img_1.jpg; images\Kia EV3 2026\car_img_2.jpg; images\Kia EV3 2026\car_img_3.jpg; images\Kia EV3 2026\car_img_4.jpg; images\Kia EV3 2026\car_img_5.jpg; images\Kia EV3 2026\car_img_6.jpg; images\Kia EV3 2026\car_img_7.jpg; images\Kia EV3 2026\car_img_8.jpg; images\Kia EV3 2026\car_img_9.jpg; images\Kia EV3 2026\car_img_10.jpg; images\Kia EV3 2026\car_img_11.jpg; images\Kia EV3 2026\car_img_12.jpg; images\Kia EV3 2026\car_img_13.jpg; images\Kia EV3 2026\car_img_14.jpg; images\Kia EV3 2026\car_img_15.jpg; images\Kia EV3 2026\car_img_16.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kia,EV3,2026,"2,000,000 EGP",GT Line,https://www.contactcars.com/en/new-cars/kia-ev3/fffb5c6bf504,images\Kia EV3 2026\car_img_1.jpg; images\Kia EV3 2026\car_img_2.jpg; images\Kia EV3 2026\car_img_3.jpg; images\Kia EV3 2026\car_img_4.jpg; images\Kia EV3 2026\car_img_5.jpg; images\Kia EV3 2026\car_img_6.jpg; images\Kia EV3 2026\car_img_7.jpg; images\Kia EV3 2026\car_img_8.jpg; images\Kia EV3 2026\car_img_9.jpg; images\Kia EV3 2026\car_img_10.jpg; images\Kia EV3 2026\car_img_11.jpg; images\Kia EV3 2026\car_img_12.jpg; images\Kia EV3 2026\car_img_13.jpg; images\Kia EV3 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kia,EV5,2026,"2,250,000 EGP",Earth,https://www.contactcars.com/en/new-cars/kia-ev5/19c0564e04e4,images\Kia EV5 2026\car_img_1.jpg; images\Kia EV5 2026\car_img_2.jpg; images\Kia EV5 2026\car_img_3.jpg; images\Kia EV5 2026\car_img_4.jpg; images\Kia EV5 2026\car_img_5.jpg; images\Kia EV5 2026\car_img_6.jpg; images\Kia EV5 2026\car_img_7.jpg; images\Kia EV5 2026\car_img_8.jpg; images\Kia EV5 2026\car_img_9.jpg; images\Kia EV5 2026\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kia,EV5,2026,"2,000,000 EGP",Air,https://www.contactcars.com/en/new-cars/kia-ev5/6c8e72ec56da,images\Kia EV5 2026\car_img_1.jpg; images\Kia EV5 2026\car_img_2.jpg; images\Kia EV5 2026\car_img_3.jpg; images\Kia EV5 2026\car_img_4.jpg; images\Kia EV5 2026\car_img_5.jpg; images\Kia EV5 2026\car_img_6.jpg; images\Kia EV5 2026\car_img_7.jpg; images\Kia EV5 2026\car_img_8.jpg; images\Kia EV5 2026\car_img_9.jpg; images\Kia EV5 2026\car_img_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
